,0,1,2
521,B39156-1,SimOpt_extensive_0,1.0
522,B41206-0,SimOpt_extensive_2,0.9999999999999999
523,B41207-0,SimOpt_int_0,4.29980105246335e-12
524,B41207-0,SimOpt_int_short_0,1.0
525,B42192-1,SimOpt_extensive_long_0,1.0
526,B42194-0,SimOpt_extensive_long_2,1.0
527,B42194-0,SimOpt_extensive_long_3,4.636446285824562e-12
528,B45099-0,SimOpt_extensive_2,1.0
529,B45148-0,SimOpt_int_short_0,1.0
530,B45149-0,SimOpt_extensive_1,1.7176439576912043e-12
531,B45149-0,SimOpt_extensive_2,1.0
532,B46028-0,SimOpt_int_0,1.0
533,B46028-0,SimOpt_int_short_0,1.6869775544709566e-12
534,B46046-0,SimOpt_int_9,1.0
535,B46064-0,SimOpt_extensive_9,1.0
536,B46074-2,SimOpt_extensive_0,0.9999999999999999
537,B46112-0,SimOpt_extensive_0,1.0
538,B46112-0,SimOpt_extensive_long_0,1.8715728815733283e-11
539,B46152-1,SimOpt_extensive_0,1.0
540,B46161-0,SimOpt_extensive_long_0,1.0
541,B46166-0,SimOpt_extensive_0,1.0
542,B46185-0,SimOpt_extensive_long_0,1.0
543,B46185-0,SimOpt_int_short_0,9.69776914380618e-13
544,B46195-1,SimOpt_int_0,1.0
545,B46214-0,SimOpt_extensive_9,1.0
546,B46214-0,SimOpt_extensive_long_0,1.4059843225257177e-11
547,B46219-0,SimOpt_no_management_0,1.0
548,B46224-0,SimOpt_int_2,7.1207131296728354e-12
549,B46224-0,SimOpt_int_short_2,1.0
550,B46225-1,SimOpt_int_short_0,1.0
551,B46242-0,SimOpt_int_0,4.11133303491267e-13
552,B46242-0,SimOpt_multispecies_0,1.0
553,B46245-1,SimOpt_extensive_0,2.5356996540954245e-12
554,B46245-1,SimOpt_int_short_0,1.0
555,B46245-2,SimOpt_extensive_long_0,1.0
556,B46251-1,SimOpt_int_short_0,1.0
557,B46257-0,SimOpt_int_0,1.0
558,B47101-0,SimOpt_int_9,1.0
559,B47117-0,SimOpt_extensive_2,1.0
560,B49043-1,SimOpt_int_0,1.0
561,B49109-1,SimOpt_int_short_0,0.9999999999999999
562,B50031-0,SimOpt_int_short_0,4.1703389829948e-12
563,B50031-0,SimOpt_int_short_2,1.0
564,B50044-0,SimOpt_int_short_0,1.0
565,B50047-0,SimOpt_extensive_long_0,9.573296630113537e-13
566,B50047-0,SimOpt_int_short_0,1.0
567,B50057-0,SimOpt_extensive_long_9,1.0
568,B50077-0,SimOpt_no_management_0,1.0
569,B50081-0,SimOpt_extensive_long_0,1.0
570,B50097-0,SimOpt_int_short_0,1.0
571,B50102-0,SimOpt_int_0,2.328186693165421e-12
572,B50102-0,SimOpt_int_short_0,1.0
573,B50126-0,SimOpt_extensive_9,1.0
574,B50137-2,SimOpt_extensive_long_0,1.0
575,B50159-0,SimOpt_int_short_0,6.1613611907016896e-12
576,B50159-0,SimOpt_int_short_2,1.0
577,B50189-0,SimOpt_extensive_long_7,1.0
578,B50198-0,SimOpt_extensive_long_9,0.9999999999999999
579,B50233-0,SimOpt_int_short_2,1.0
580,B50255-0,SimOpt_extensive_0,1.0
581,B51018-0,SimOpt_extensive_long_0,1.0
582,B51081-0,SimOpt_extensive_long_9,1.0
583,B51084-0,SimOpt_extensive_2,1.0
584,B51126-1,SimOpt_extensive_0,2.870620720931437e-12
585,B51126-1,SimOpt_extensive_2,0.9999999999999999
586,B51142-0,SimOpt_extensive_2,1.0
587,B51144-0,SimOpt_extensive_long_0,1.0
588,B51258-0,SimOpt_extensive_0,1.4058736600174955e-12
589,B51258-0,SimOpt_extensive_2,1.0
590,B52066-0,SimOpt_extensive_0,1.0
591,B52066-0,SimOpt_extensive_1,6.669734656081163e-12
592,B54144-0,SimOpt_int_0,1.0
593,B54144-0,SimOpt_int_short_0,7.140571101232653e-12
594,B55013-0,SimOpt_extensive_2,1.0
595,B55021-0,SimOpt_int_0,1.0
596,B55037-0,SimOpt_int_0,1.0
597,B55055-0,SimOpt_extensive_long_0,1.0
598,B55128-0,SimOpt_extensive_long_0,1.0
599,B55194-0,SimOpt_extensive_long_0,1.0
600,B55257-1,SimOpt_multispecies_0,1.0
601,C01135-0,SimOpt_extensive_long_0,1.0
602,C01149-2,SimOpt_extensive_long_0,1.0
603,C01155-1,SimOpt_extensive_2,9.62406730217871e-13
604,C01155-1,SimOpt_int_short_9,1.0
605,C01199-0,SimOpt_int_short_9,1.0
606,C01202-1,SimOpt_int_0,1.2097476873619237e-12
607,C01202-1,SimOpt_int_short_0,1.0
608,C01242-0,SimOpt_int_0,3.936032501932029e-12
609,C01242-0,SimOpt_multispecies_0,0.9999999999999999
610,C02062-0,SimOpt_int_short_0,1.0
611,C02121-0,SimOpt_extensive_long_0,0.9999999999999999
612,C02121-0,SimOpt_int_0,3.655943089615497e-12
613,C02124-0,SimOpt_multispecies_0,9.077733098964049e-13
614,C02124-0,SimOpt_multispecies_1,0.9999999999999999
615,C02147-0,SimOpt_extensive_long_9,0.9999999999999999
616,C02161-0,SimOpt_int_short_0,1.0
617,C02179-1,SimOpt_int_0,1.0
618,C02219-0,SimOpt_int_short_0,1.0
619,C02227-0,SimOpt_int_short_10,1.0408377336937839e-12
620,C02227-0,SimOpt_multispecies_5,1.0
621,C03252-0,SimOpt_extensive_long_0,0.9999999999999999
622,C04017-0,SimOpt_int_9,1.2665695659021491e-12
623,C04017-0,SimOpt_int_short_9,1.0
624,C04116-0,SimOpt_extensive_long_0,1.0
625,C04121-0,SimOpt_extensive_long_9,0.9999999999999999
626,C04175-0,SimOpt_extensive_long_0,1.0
627,C04218-0,SimOpt_no_management_0,1.0
628,C05051-0,SimOpt_multispecies_0,1.0
629,C05052-0,SimOpt_int_short_2,1.0
630,C05052-0,SimOpt_int_short_9,1.412943737567465e-12
631,C05155-0,SimOpt_int_0,0.9999999999999999
632,C05191-0,SimOpt_extensive_long_0,1.0
633,C05239-0,SimOpt_extensive_0,1.0
634,C05244-1,SimOpt_int_short_0,2.4878833016384416e-12
635,C05244-1,SimOpt_int_short_2,1.0
636,C06012-0,SimOpt_int_0,1.7378999046083444e-12
637,C06012-0,SimOpt_int_short_0,0.9999999999999999
638,C06019-1,SimOpt_int_0,1.0
639,C06019-1,SimOpt_int_short_5,7.2092171512000135e-12
640,C06069-0,SimOpt_int_0,1.0
641,C06125-0,SimOpt_int_short_0,1.0
642,C06127-2,SimOpt_extensive_9,2.2811678219494096e-12
643,C06127-2,SimOpt_int_short_9,1.0
644,C06131-0,SimOpt_int_short_0,1.0
645,C06137-0,SimOpt_int_short_9,1.0
646,C06182-0,SimOpt_extensive_long_0,1.0
647,C06182-0,SimOpt_multispecies_0,6.225249101926063e-12
648,C07108-0,SimOpt_extensive_long_0,1.0
649,C07131-0,SimOpt_extensive_3,7.111205236626517e-13
650,C07131-0,SimOpt_multispecies_3,1.0
651,C07136-0,SimOpt_multispecies_0,1.0
652,C07152-0,SimOpt_extensive_long_0,1.0
653,C07165-0,SimOpt_int_short_0,1.0
654,C07207-0,SimOpt_int_short_0,1.0
655,C07211-0,SimOpt_multispecies_0,1.0
656,C07241-0,SimOpt_extensive_long_9,0.9999999999999999
657,C07245-0,SimOpt_int_short_9,1.0
658,C08018-0,SimOpt_multispecies_1,7.829147587810004e-13
659,C08018-0,SimOpt_multispecies_2,1.0
660,C08127-0,SimOpt_int_short_0,1.0
661,C08169-0,SimOpt_int_short_0,1.0
662,C09098-0,SimOpt_int_short_0,1.0
663,C09201-0,SimOpt_int_short_0,1.0
664,C09206-0,SimOpt_extensive_0,1.0
665,C09245-0,SimOpt_extensive_long_0,1.0
666,C09249-1,SimOpt_extensive_long_0,1.0
667,C10029-0,SimOpt_extensive_0,8.463210110229364e-13
668,C10029-0,SimOpt_multispecies_0,1.0
669,C10064-0,SimOpt_int_9,1.0
670,C10074-0,SimOpt_int_0,1.0
671,C10078-0,SimOpt_int_0,1.0067391132899325e-12
672,C10078-0,SimOpt_int_short_0,1.0
673,C10085-0,SimOpt_int_0,1.0
674,C10135-0,SimOpt_int_0,1.0
675,C10135-0,SimOpt_int_short_0,2.1584724594193972e-12
676,C10136-0,SimOpt_int_0,1.122228744349562e-12
677,C10136-0,SimOpt_int_short_0,0.9999999999999999
678,C10149-0,SimOpt_no_management_0,1.0
679,C10163-0,SimOpt_int_short_7,1.0
680,C10177-0,SimOpt_extensive_long_0,1.0
681,C10178-0,SimOpt_int_0,9.26965334958177e-13
682,C10178-0,SimOpt_multispecies_0,1.0
683,C10197-0,SimOpt_ccover_0,1.0
684,C10199-0,SimOpt_int_short_0,1.0
685,C10206-1,SimOpt_ccover_0,1.0
686,C10207-0,SimOpt_int_short_0,1.0
687,C10208-0,SimOpt_extensive_4,0.9999999999999999
688,C10208-0,SimOpt_multispecies_4,1.2775025071193927e-12
689,C10209-0,SimOpt_extensive_long_0,1.0
690,C10211-1,SimOpt_extensive_9,1.0
691,C10219-1,SimOpt_int_short_2,1.0
692,C10219-1,SimOpt_int_short_9,1.0170413221290454e-11
693,C10236-0,SimOpt_extensive_3,8.27533674358625e-12
694,C10236-0,SimOpt_int_short_9,1.0
695,C10243-1,SimOpt_ccover_0,1.0
696,C10243-1,SimOpt_ccover_1,5.096919025185034e-12
697,C10243-2,SimOpt_extensive_0,0.9999999999999999
698,C10246-1,SimOpt_int_short_0,5.31557425015249e-12
699,C10246-1,SimOpt_multispecies_0,0.9999999999999999
700,C10251-0,SimOpt_int_0,6.110533982207734e-12
701,C10251-0,SimOpt_int_short_0,0.9999999999999999
702,C10252-0,SimOpt_int_short_0,1.0
703,C10253-0,SimOpt_extensive_13,7.32159587742111e-12
704,C10253-0,SimOpt_ccover_2,1.0
705,C10254-0,SimOpt_int_short_0,1.0
706,C10255-1,SimOpt_int_0,1.0
707,C10256-0,SimOpt_int_6,2.7276843933432213e-12
708,C10256-0,SimOpt_int_short_9,1.0
709,C10258-0,SimOpt_multispecies_0,1.0
710,C10259-0,SimOpt_extensive_9,1.0
711,C11032-0,SimOpt_int_short_0,1.0
712,C11076-0,SimOpt_int_0,1.3940486007936133e-11
713,C11076-0,SimOpt_int_short_0,1.0
714,C11077-0,SimOpt_extensive_0,0.9999999999999999
715,C11113-0,SimOpt_extensive_9,0.9999999999999999
716,C11121-0,SimOpt_int_short_1,2.8032557529149896e-12
717,C11121-0,SimOpt_int_short_2,1.0
718,C11124-0,SimOpt_extensive_0,1.9258399486517923e-12
719,C11124-0,SimOpt_ccover_0,1.0
720,C11127-0,SimOpt_int_short_0,0.9999999999999999
721,C11134-0,SimOpt_int_0,1.0
722,C11144-0,SimOpt_int_0,1.0
723,C11144-0,SimOpt_int_short_0,1.4530917489112478e-12
724,C11146-0,SimOpt_extensive_long_9,1.0
725,C11164-0,SimOpt_int_short_0,1.0
726,C11165-0,SimOpt_int_short_0,1.0
727,C11166-0,SimOpt_int_short_1,1.0
728,C11167-0,SimOpt_int_2,1.0
729,C11167-0,SimOpt_int_3,4.291898702903681e-12
730,C11168-0,SimOpt_extensive_long_0,1.0
731,C11174-0,SimOpt_int_0,1.0
732,C11175-0,SimOpt_extensive_9,1.0
733,C11204-0,SimOpt_extensive_long_0,1.0
734,C11211-0,SimOpt_int_short_0,1.0
735,C11212-1,SimOpt_extensive_0,3.664690116621463e-12
736,C11212-1,SimOpt_int_0,1.0
737,C11214-0,SimOpt_int_0,0.9999999999999999
738,C11215-0,SimOpt_int_short_4,1.0
739,C11217-0,SimOpt_extensive_long_0,1.0
740,C11256-0,SimOpt_int_short_0,0.9999999999999999
741,C12013-0,SimOpt_int_short_0,1.0
742,C12027-0,SimOpt_int_0,1.0
743,C12037-0,SimOpt_int_2,6.16822102600418e-12
744,C12037-0,SimOpt_int_short_5,1.0
745,C12166-2,SimOpt_extensive_long_0,1.0
746,C12166-2,SimOpt_multispecies_0,4.66123855991837e-12
747,C12178-0,SimOpt_extensive_0,1.0
748,C12178-0,SimOpt_multispecies_0,1.6563260038491598e-12
749,C13049-1,SimOpt_extensive_0,1.0
750,C13049-1,SimOpt_multispecies_0,1.5553010857509973e-12
751,C13054-1,SimOpt_extensive_0,1.0
752,C13054-1,SimOpt_multispecies_0,1.1742962629380485e-12
753,C13057-0,SimOpt_int_short_0,1.0
754,C13155-0,SimOpt_int_short_0,0.9999999999999999
755,C13255-0,SimOpt_no_management_0,1.0
756,C14033-0,SimOpt_extensive_0,1.0
757,C14033-0,SimOpt_extensive_2,1.2248597802866132e-12
758,C14039-0,SimOpt_extensive_long_0,1.0
759,C14039-0,SimOpt_int_short_0,7.080835594355621e-13
760,C14043-0,SimOpt_int_short_0,1.0
761,C14052-0,SimOpt_extensive_0,1.0
762,C14052-0,SimOpt_multispecies_0,8.40574899998954e-13
763,C14053-0,SimOpt_int_0,1.0
764,C14053-0,SimOpt_int_short_2,4.021782666850366e-12
765,C14063-0,SimOpt_extensive_long_0,0.9999999999999999
766,C14096-0,SimOpt_int_short_0,1.0
767,C14131-0,SimOpt_extensive_long_0,1.0
768,C14208-0,SimOpt_int_0,1.0
769,C14208-0,SimOpt_multispecies_0,2.5663583765338064e-12
770,C14212-0,SimOpt_extensive_10,1.0
771,C14228-0,SimOpt_int_short_0,1.0
772,C15064-0,SimOpt_extensive_long_0,1.429302277409403e-12
773,C15064-0,SimOpt_int_short_0,0.9999999999999999
774,C15112-0,SimOpt_extensive_11,1.0
775,C15183-0,SimOpt_extensive_0,0.9999999999999999
776,C15183-0,SimOpt_int_short_0,1.0724344366234762e-12
777,C15224-0,SimOpt_int_short_0,0.9999999999999999
778,C15235-0,SimOpt_int_short_0,1.0
779,C15235-0,SimOpt_int_10,1.5292846807283986e-12
780,C16111-1,SimOpt_int_9,1.0
781,C16166-0,SimOpt_int_0,1.0
782,C16185-0,SimOpt_extensive_0,1.0
783,C16187-0,SimOpt_int_0,1.0
784,C16187-0,SimOpt_int_short_0,8.218783130504299e-13
785,C16214-0,SimOpt_int_0,1.8664613532884905e-12
786,C16214-0,SimOpt_int_short_4,1.0
787,C17096-0,SimOpt_extensive_0,6.646590469625008e-13
788,C17096-0,SimOpt_multispecies_0,1.0
789,C17101-0,SimOpt_extensive_long_0,1.907650381667353e-12
790,C17101-0,SimOpt_int_short_0,1.0
791,C17146-0,SimOpt_int_short_0,1.1865365895971274e-12
792,C17146-0,SimOpt_multispecies_0,1.0
793,C18039-0,SimOpt_int_short_4,0.9999999999999999
794,C18039-0,SimOpt_int_short_5,9.62466843018199e-13
795,C18067-0,SimOpt_int_0,1.0
796,C18067-0,SimOpt_int_short_0,1.1250119661168303e-12
797,C18091-0,SimOpt_int_short_0,1.0
798,C18096-0,SimOpt_int_short_0,1.0
799,C18145-0,SimOpt_int_0,1.0
800,C18145-0,SimOpt_int_short_0,4.293016899481973e-12
801,C18247-0,SimOpt_extensive_0,1.0
802,C19016-0,SimOpt_multispecies_0,1.0
803,C19023-0,SimOpt_int_0,1.0
804,C19076-0,SimOpt_multispecies_0,1.0
805,C19094-0,SimOpt_extensive_long_0,1.0
806,C19101-1,SimOpt_int_short_0,1.0
807,C19211-0,SimOpt_int_short_0,1.0
808,C19213-0,SimOpt_ccover_0,1.0
809,C19213-0,SimOpt_multispecies_11,3.3791836591413574e-12
810,C20037-0,SimOpt_int_short_0,1.0
811,C20084-0,SimOpt_int_short_0,1.0
812,C20161-0,SimOpt_extensive_0,1.6561000946062745e-12
813,C20161-0,SimOpt_int_0,1.0
814,C20177-0,SimOpt_int_0,1.0
815,C22028-0,SimOpt_ccover_0,1.0
816,C22041-0,SimOpt_ccover_0,1.0
817,C22179-0,SimOpt_multispecies_0,1.0
818,C22189-0,SimOpt_int_12,3.3789050496577845e-12
819,C22189-0,SimOpt_int_short_6,1.0
820,C22198-2,SimOpt_extensive_long_0,1.0
821,C22198-2,SimOpt_int_0,2.597786052183652e-12
822,C22259-0,SimOpt_extensive_long_0,5.0157201929353465e-12
823,C22259-0,SimOpt_extensive_long_2,0.9999999999999999
824,C23017-0,SimOpt_extensive_long_0,1.0
825,C23017-0,SimOpt_int_0,4.3372015477009284e-13
826,C23055-0,SimOpt_extensive_long_0,1.0
827,C23055-0,SimOpt_int_short_0,9.029234814372747e-13
828,C23135-0,SimOpt_int_0,1.0
829,C23158-0,SimOpt_int_short_0,1.0
830,C23198-0,SimOpt_int_0,0.9999999999999999
831,C23208-0,SimOpt_extensive_long_0,1.0
832,C23243-0,SimOpt_int_0,1.0
833,C23243-0,SimOpt_int_short_2,4.5462995799416726e-12
834,C23253-1,SimOpt_int_short_2,1.0
835,C23253-1,SimOpt_int_short_9,5.0424470481593584e-12
836,C25052-1,SimOpt_extensive_0,1.0
837,C25154-0,SimOpt_multispecies_9,1.0
838,C25158-0,SimOpt_extensive_long_0,1.0
839,C26038-0,SimOpt_extensive_long_0,8.852937167535453e-13
840,C26038-0,SimOpt_int_short_0,1.0
841,C26084-0,SimOpt_extensive_0,1.0
842,C26117-0,SimOpt_extensive_long_9,1.0
843,C26131-0,SimOpt_extensive_0,0.9999999999999999
844,C27095-0,SimOpt_int_short_0,1.0
845,C27144-1,SimOpt_extensive_0,2.2090313811810073e-12
846,C27144-1,SimOpt_int_0,1.0
847,C30121-0,SimOpt_no_management_0,1.0
848,C31124-0,SimOpt_extensive_long_5,0.9999999999999999
849,C31142-0,SimOpt_extensive_0,1.0
850,C34101-1,SimOpt_int_short_0,1.0
851,C34158-0,SimOpt_extensive_long_9,1.0
852,C34203-0,SimOpt_extensive_0,1.1439794397064932e-12
853,C34203-0,SimOpt_extensive_2,1.0
854,C35026-0,SimOpt_int_2,1.0
855,C35026-0,SimOpt_int_3,1.4315037417044753e-12
856,C35028-0,SimOpt_int_short_4,1.4171886305843995e-12
857,C35028-0,SimOpt_int_short_5,1.0
858,C35174-0,SimOpt_extensive_0,3.252918625114996e-12
859,C35174-0,SimOpt_extensive_2,0.9999999999999999
860,C35211-2,SimOpt_extensive_9,0.9999999999999998
861,C35239-0,SimOpt_int_short_0,1.0
862,C36069-2,SimOpt_extensive_9,1.0
863,C38077-0,SimOpt_int_short_0,2.1951370220459342e-12
864,C38077-0,SimOpt_int_short_2,1.0
865,C38113-0,SimOpt_extensive_long_0,1.0
866,C38113-0,SimOpt_int_0,9.919295356436293e-13
867,C38169-0,SimOpt_int_short_0,1.0
868,C38175-1,SimOpt_extensive_long_9,1.0
869,C38214-0,SimOpt_extensive_long_0,1.0
870,C38225-1,SimOpt_int_short_0,1.0
871,C38245-0,SimOpt_extensive_0,0.9999999999999999
872,C39041-0,SimOpt_extensive_9,1.0
873,C39093-0,SimOpt_extensive_0,3.247485421332832e-12
874,C39093-0,SimOpt_extensive_2,1.0
875,C39233-0,SimOpt_multispecies_10,3.093393182087246e-12
876,C39233-0,SimOpt_multispecies_9,1.0
877,C41196-0,SimOpt_extensive_3,4.59684814779828e-12
878,C41196-0,SimOpt_extensive_long_0,1.0
879,C41259-0,SimOpt_int_0,2.5645667308992934e-12
880,C41259-0,SimOpt_int_1,1.0
881,C42038-0,SimOpt_extensive_0,1.0
882,C42046-0,SimOpt_ccover_2,1.0
883,C42049-0,SimOpt_int_short_9,0.9999999999999999
884,C42068-0,SimOpt_extensive_long_0,1.0
885,C42073-1,SimOpt_extensive_9,0.9999999999999999
886,C42085-0,SimOpt_extensive_long_0,1.0
887,C42089-0,SimOpt_no_management_0,1.0
888,C42172-0,SimOpt_extensive_long_0,2.9347581845743765e-12
889,C42172-0,SimOpt_int_short_0,1.0
890,C42224-0,SimOpt_multispecies_0,1.0
891,C42224-0,SimOpt_int_4,8.229071336423711e-13
892,C42241-1,SimOpt_ccover_0,1.0
893,C43031-0,SimOpt_int_short_3,0.9999999999999999
894,C43031-0,SimOpt_int_short_4,2.7123318561071264e-12
895,C43138-0,SimOpt_int_0,1.0
896,C43138-0,SimOpt_int_short_3,1.6996445324830624e-12
897,C43157-0,SimOpt_no_management_0,1.0
898,C43172-0,SimOpt_extensive_9,0.9999999999999999
899,C43234-0,SimOpt_ccover_0,1.0
900,C43235-0,SimOpt_int_short_0,1.0
901,C44111-1,SimOpt_multispecies_10,1.0000000000000002
902,C46013-0,SimOpt_int_0,1.0
903,C46062-1,SimOpt_extensive_long_0,0.9999999999999999
904,C46113-0,SimOpt_extensive_long_0,1.2608987053031611e-11
905,C46113-0,SimOpt_int_short_0,0.9999999999999999
906,C46239-0,SimOpt_int_0,1.7881359211544385e-12
907,C46239-0,SimOpt_int_short_0,0.9999999999999999
908,C47018-0,SimOpt_no_management_0,1.0
909,C47042-0,SimOpt_no_management_0,1.0
910,C47171-0,SimOpt_extensive_9,1.0
911,C47217-1,SimOpt_ccover_2,1.0
912,C48227-0,SimOpt_int_short_0,1.0
913,C50012-0,SimOpt_extensive_9,1.0
914,C50034-0,SimOpt_extensive_0,0.9999999999999999
915,C50037-1,SimOpt_extensive_long_0,1.0
916,C50147-1,SimOpt_extensive_long_9,1.0
917,C50229-0,SimOpt_int_short_0,1.0
918,C51153-1,SimOpt_ccover_0,1.0
919,C51184-0,SimOpt_extensive_long_0,1.0
920,C51239-0,SimOpt_multispecies_0,1.0
921,C51243-0,SimOpt_int_0,1.4500591261660176e-11
922,C51243-0,SimOpt_ccover_0,1.0
923,C51249-1,SimOpt_extensive_0,0.9999999999999999
924,C52063-2,SimOpt_extensive_long_0,0.9999999999999999
925,C54156-0,SimOpt_multispecies_10,2.9516533798701092e-12
926,C54156-0,SimOpt_multispecies_9,1.0
927,C55051-0,SimOpt_extensive_0,4.877675022810691e-12
928,C55051-0,SimOpt_extensive_2,1.0
929,C55062-0,SimOpt_multispecies_0,1.0
930,C55072-0,SimOpt_extensive_long_0,1.0
931,C55095-1,SimOpt_extensive_long_9,1.0
932,C55146-0,SimOpt_extensive_2,1.5231086352302406e-11
933,C55146-0,SimOpt_ccover_0,1.0
934,C55156-0,SimOpt_int_short_0,1.0
935,C55254-0,SimOpt_extensive_long_0,1.0
936,C55254-0,SimOpt_int_0,9.048153655944644e-12
937,C56028-0,SimOpt_ccover_0,1.0
938,C59052-0,SimOpt_extensive_0,1.0
939,C59057-1,SimOpt_no_management_0,1.0
940,C59093-0,SimOpt_extensive_long_0,1.0
941,C59096-0,SimOpt_extensive_9,1.0
942,C59106-0,SimOpt_int_1,1.0
943,C59106-0,SimOpt_int_2,7.248298772919615e-12
944,C60019-1,SimOpt_no_management_0,1.0
945,C60116-0,SimOpt_extensive_long_0,1.0
946,C60116-0,SimOpt_int_0,4.187907034985036e-12
947,C60125-0,SimOpt_ccover_0,1.0
948,D01191-2,SimOpt_int_0,1.0
949,D01207-0,SimOpt_int_0,1.0
950,D01249-0,SimOpt_int_short_2,1.0
951,D05235-0,SimOpt_int_0,1.0
952,D05235-0,SimOpt_int_short_0,5.779209030995835e-13
953,D05243-0,SimOpt_extensive_long_0,0.9999999999999999
954,D05249-0,SimOpt_int_short_0,1.0
955,D05256-0,SimOpt_int_short_0,1.0
956,D06018-0,SimOpt_extensive_0,7.423111445754596e-13
957,D06018-0,SimOpt_extensive_2,1.0
958,D06163-0,SimOpt_int_0,1.0
959,D06171-0,SimOpt_extensive_0,0.9999999999999999
960,D06171-0,SimOpt_int_0,5.631812726062109e-12
961,D06218-1,SimOpt_int_short_0,1.0
962,D09102-0,SimOpt_int_1,7.199509321755992e-13
963,D09102-0,SimOpt_int_short_5,1.0
964,D09104-1,SimOpt_extensive_long_0,1.0
965,D09104-1,SimOpt_int_0,3.749988784693937e-12
966,D13036-0,SimOpt_extensive_long_0,1.0
967,D13103-0,SimOpt_int_short_0,5.649146909542419e-12
968,D13103-0,SimOpt_int_short_2,1.0
969,D13153-0,SimOpt_int_short_0,1.0
970,D14063-0,SimOpt_int_0,1.0
971,D14182-0,SimOpt_extensive_9,1.0
972,D18016-0,SimOpt_ccover_1,1.0
973,D21044-0,SimOpt_extensive_9,1.0
974,D41191-0,SimOpt_int_0,0.9999999999999999
975,D43157-0,SimOpt_int_short_0,0.9999999999999999
976,D43187-0,SimOpt_extensive_long_0,1.0
977,D43232-0,SimOpt_int_0,1.0
978,D45099-0,SimOpt_extensive_long_0,0.9999999999999999
979,D45109-0,SimOpt_int_0,1.5895751962593934e-12
980,D45109-0,SimOpt_ccover_0,1.0
981,D45151-1,SimOpt_extensive_1,0.9999999999999999
982,D45151-1,SimOpt_extensive_2,9.726513561450823e-12
983,D46046-0,SimOpt_no_management_0,1.0
984,D46062-0,SimOpt_extensive_0,1.0
985,D46064-0,SimOpt_int_0,1.0
986,D46064-0,SimOpt_multispecies_0,2.5590812718280123e-12
987,D46111-1,SimOpt_extensive_long_0,1.0
988,D46219-1,SimOpt_ccover_0,1.0
989,D46219-1,SimOpt_ccover_2,6.747511385474054e-12
990,D47108-0,SimOpt_extensive_long_9,0.9999999999999999
991,D50062-0,SimOpt_multispecies_0,1.0
992,D50146-0,SimOpt_int_0,1.0
993,D50223-0,SimOpt_extensive_long_0,1.0
994,D50225-0,SimOpt_extensive_long_0,1.0
995,D51014-0,SimOpt_ccover_0,1.0
996,D51014-0,SimOpt_multispecies_9,1.003170858777812e-11
997,D51167-1,SimOpt_ccover_0,1.0
998,D51219-1,SimOpt_ccover_0,0.9999999999999999
999,D54039-0,SimOpt_extensive_2,1.0
1000,D54086-0,SimOpt_extensive_0,7.873940810724139e-13
1001,D54086-0,SimOpt_extensive_2,1.0
1002,D55019-0,SimOpt_extensive_long_9,1.0
1003,D55169-0,SimOpt_extensive_long_0,1.0
1004,D55187-0,SimOpt_extensive_2,1.0
1005,D55205-0,SimOpt_extensive_9,1.0
1006,D58195-0,SimOpt_extensive_0,1.0
1007,D58195-0,SimOpt_extensive_2,1.422768630610168e-11
1008,D58203-0,SimOpt_extensive_0,1.0
1009,D58203-0,SimOpt_int_0,1.590281634231459e-11
1010,D58239-0,SimOpt_extensive_0,1.0
1011,D59021-0,SimOpt_extensive_long_0,5.403540458127814e-12
1012,D59021-0,SimOpt_int_0,1.0
1013,D59058-0,SimOpt_no_management_0,1.0
1014,D59061-0,SimOpt_multispecies_9,0.9999999999999999
1015,D59063-0,SimOpt_extensive_0,1.0
1016,D59063-0,SimOpt_int_short_5,2.1751061819343995e-12
1017,D59092-0,SimOpt_int_0,4.985043948742791e-12
1018,D59092-0,SimOpt_ccover_2,1.0
1019,D59112-0,SimOpt_extensive_long_0,0.9999999999999999
1020,D59118-0,SimOpt_extensive_0,1.6417441151362119e-12
1021,D59118-0,SimOpt_extensive_2,1.0
1022,D59162-0,SimOpt_extensive_9,1.0
1023,D60014-1,SimOpt_extensive_long_9,1.0
1024,D60122-0,SimOpt_extensive_0,1.7044005184907772e-12
1025,D60122-0,SimOpt_extensive_2,1.0
1026,D62089-0,SimOpt_extensive_9,1.0
1027,D62098-0,SimOpt_extensive_long_0,2.7502888993749303e-12
1028,D62098-0,SimOpt_int_short_0,1.0
1029,D62113-0,SimOpt_extensive_long_9,0.9999999999999999
1030,D63075-0,SimOpt_extensive_0,4.292617002745032e-12
1031,D63075-0,SimOpt_extensive_long_0,1.0
1032,D63097-0,SimOpt_extensive_long_0,1.0
1033,D63147-1,SimOpt_extensive_long_0,1.0
1034,D63147-1,SimOpt_int_short_0,3.0031864536576233e-12
1035,D63187-0,SimOpt_int_short_0,1.0
1036,D67055-0,SimOpt_extensive_0,1.0
1037,D67055-0,SimOpt_int_short_0,4.142908256693063e-12
1038,D67223-0,SimOpt_int_0,0.9999999999999999
1039,D67238-0,SimOpt_extensive_0,1.0
1040,D68018-0,SimOpt_extensive_long_0,1.0
1041,D68141-0,SimOpt_extensive_long_0,1.0
1042,D71074-0,SimOpt_extensive_0,1.0
1043,D71074-0,SimOpt_extensive_long_0,1.184714935639775e-11
1044,D71084-0,SimOpt_extensive_long_9,1.0000000000000002
