,0,1,2
543,C05239-0,SimOpt_extensive_0,1.0
544,C05244-1,SimOpt_int_5,1.0
545,C06012-0,SimOpt_int_0,1.0
546,C06019-1,SimOpt_extensive_0,1.0
547,C06069-0,SimOpt_int_short_0,1.0
548,C06125-0,SimOpt_int_short_0,1.0
549,C06127-2,SimOpt_int_short_4,1.0
550,C06131-0,SimOpt_extensive_long_0,1.0
551,C06137-0,SimOpt_multispecies_0,1.0
552,C06182-0,SimOpt_int_short_0,1.0
553,C07108-0,SimOpt_extensive_0,1.0
554,C07131-0,SimOpt_extensive_2,1.0
555,C07136-0,SimOpt_extensive_0,1.0
556,C07152-0,SimOpt_extensive_long_0,1.0
557,C07165-0,SimOpt_no_management_0,1.0
558,C07207-0,SimOpt_extensive_long_0,0.8670477454834691
559,C07207-0,SimOpt_int_short_0,0.13295225451653078
560,C07211-0,SimOpt_extensive_0,0.5310291196959428
561,C07211-0,SimOpt_int_short_0,0.46897088030405715
562,C07241-0,SimOpt_extensive_long_1,1.0
563,C07245-0,SimOpt_int_0,0.5132540764103704
564,C07245-0,SimOpt_ccover_0,0.48674592358962987
565,C08018-0,SimOpt_multispecies_0,0.9639135173685673
566,C08018-0,SimOpt_ccover_0,0.036086482631432604
567,C08127-0,SimOpt_extensive_0,1.0
568,C08169-0,SimOpt_extensive_0,0.26643786021294613
569,C08169-0,SimOpt_extensive_long_0,0.7335621397870536
570,C09098-0,SimOpt_int_short_0,1.0
571,C09201-0,SimOpt_int_short_0,1.0
572,C09206-0,SimOpt_int_0,1.0
573,C09245-0,SimOpt_int_short_0,1.0
574,C09249-1,SimOpt_int_0,1.0
575,C10029-0,SimOpt_int_0,1.0
576,C10064-0,SimOpt_int_0,1.2707743513444683e-16
577,C10064-0,SimOpt_int_short_0,0.9999999999999999
578,C10074-0,SimOpt_extensive_long_0,1.0
579,C10078-0,SimOpt_int_0,1.1346293060431704e-16
580,C10078-0,SimOpt_int_short_0,0.9999999999999999
581,C10085-0,SimOpt_int_0,1.0
582,C10135-0,SimOpt_int_0,0.5063561421684943
583,C10135-0,SimOpt_int_short_0,0.4936438578315057
584,C10136-0,SimOpt_extensive_long_0,1.0
585,C10149-0,SimOpt_no_management_0,1.0
586,C10163-0,SimOpt_multispecies_17,1.0
587,C10177-0,SimOpt_extensive_long_0,0.2854469329924669
588,C10177-0,SimOpt_int_0,0.7145530670075331
589,C10178-0,SimOpt_multispecies_0,1.0
590,C10197-0,SimOpt_int_short_0,1.0
591,C10199-0,SimOpt_no_management_0,0.6747560429969574
592,C10199-0,SimOpt_int_0,0.32524395700304276
593,C10206-1,SimOpt_extensive_long_0,1.0
594,C10207-0,SimOpt_extensive_0,0.6752007817423897
595,C10207-0,SimOpt_int_0,0.32479921825761027
596,C10208-0,SimOpt_int_0,1.0
597,C10209-0,SimOpt_int_0,1.0
598,C10211-1,SimOpt_extensive_16,1.0
599,C10219-1,SimOpt_extensive_1,0.3235922708298062
600,C10219-1,SimOpt_extensive_2,0.6764077291701939
601,C10236-0,SimOpt_int_short_1,1.0
602,C10243-1,SimOpt_int_1,0.9999999999999999
603,C10243-1,SimOpt_int_short_1,1.178709135426585e-16
604,C10243-2,SimOpt_extensive_0,1.0
605,C10246-1,SimOpt_multispecies_0,1.0
606,C10251-0,SimOpt_int_short_0,1.0
607,C10252-0,SimOpt_extensive_0,1.0
608,C10253-0,SimOpt_multispecies_0,1.0
609,C10254-0,SimOpt_extensive_0,1.0
610,C10255-1,SimOpt_extensive_0,1.0
611,C10256-0,SimOpt_extensive_4,1.0
612,C10258-0,SimOpt_extensive_0,2.139696201193326e-16
613,C10258-0,SimOpt_extensive_long_0,0.9999999999999999
614,C10259-0,SimOpt_extensive_2,1.0
615,C11032-0,SimOpt_int_short_0,1.0
616,C11076-0,SimOpt_no_management_0,1.0
617,C11077-0,SimOpt_extensive_long_0,1.0
618,C11113-0,SimOpt_extensive_2,1.0
619,C11121-0,SimOpt_int_short_0,0.8165899651601998
620,C11121-0,SimOpt_int_1,0.18341003483980026
621,C11124-0,SimOpt_ccover_0,1.0000000000000002
622,C11127-0,SimOpt_multispecies_0,1.0
623,C11134-0,SimOpt_int_0,1.0
624,C11144-0,SimOpt_int_2,1.368810747976443e-16
625,C11144-0,SimOpt_ccover_0,0.9999999999999999
626,C11146-0,SimOpt_extensive_long_10,1.0
627,C11164-0,SimOpt_int_0,1.0
628,C11165-0,SimOpt_int_0,1.0
629,C11166-0,SimOpt_int_2,1.0
630,C11167-0,SimOpt_int_short_1,1.0
631,C11168-0,SimOpt_int_0,1.0
632,C11174-0,SimOpt_extensive_0,1.0
633,C11175-0,SimOpt_extensive_1,1.0
634,C11204-0,SimOpt_extensive_0,1.0
635,C11211-0,SimOpt_int_short_0,1.0
636,C11212-1,SimOpt_int_0,1.0
637,C11214-0,SimOpt_int_short_0,1.0
638,C11215-0,SimOpt_extensive_8,1.5657739734989863e-16
639,C11215-0,SimOpt_ccover_0,0.9999999999999999
640,C11217-0,SimOpt_no_management_0,1.0
641,C11256-0,SimOpt_int_short_0,1.0
642,C12013-0,SimOpt_int_short_0,1.0
643,C12027-0,SimOpt_int_0,1.9642523535078383e-16
644,C12027-0,SimOpt_int_short_0,0.9999999999999999
645,C12037-0,SimOpt_int_short_0,0.9999999999999998
646,C12166-2,SimOpt_int_short_0,1.0
647,C12178-0,SimOpt_extensive_1,1.0
648,C13049-1,SimOpt_int_0,1.0
649,C13054-1,SimOpt_no_management_0,0.9999999999999999
650,C13054-1,SimOpt_int_short_0,1.338031682730983e-16
651,C13057-0,SimOpt_int_short_0,1.0
652,C13155-0,SimOpt_no_management_0,1.0
653,C13255-0,SimOpt_multispecies_0,1.0
654,C14033-0,SimOpt_extensive_1,1.0
655,C14039-0,SimOpt_int_0,1.0
656,C14043-0,SimOpt_int_0,1.0
657,C14052-0,SimOpt_int_short_0,0.9999999999999999
658,C14053-0,SimOpt_extensive_1,1.0
659,C14063-0,SimOpt_extensive_0,0.176413065182054
660,C14063-0,SimOpt_int_short_0,0.8235869348179461
661,C14096-0,SimOpt_extensive_0,1.0
662,C14131-0,SimOpt_int_0,1.0
663,C14208-0,SimOpt_no_management_0,1.0
664,C14212-0,SimOpt_extensive_13,1.0
665,C14228-0,SimOpt_no_management_0,1.0
666,C15064-0,SimOpt_int_0,1.0
667,C15112-0,SimOpt_extensive_0,1.0
668,C15183-0,SimOpt_int_short_0,1.0
669,C15224-0,SimOpt_int_0,1.0
670,C15235-0,SimOpt_int_short_0,1.0
671,C16111-1,SimOpt_ccover_2,1.0
672,C16166-0,SimOpt_extensive_0,1.0
673,C16185-0,SimOpt_extensive_0,1.0
674,C16187-0,SimOpt_int_short_0,1.0
675,C16214-0,SimOpt_int_2,1.0
676,C17096-0,SimOpt_ccover_0,1.0
677,C17101-0,SimOpt_extensive_0,1.0
678,C17146-0,SimOpt_int_0,0.10603651917271509
679,C17146-0,SimOpt_int_short_0,0.8939634808272848
680,C18039-0,SimOpt_extensive_1,0.9999999999999998
681,C18067-0,SimOpt_int_short_0,1.0
682,C18091-0,SimOpt_extensive_0,0.7314114713609918
683,C18091-0,SimOpt_int_0,0.26858852863900823
684,C18096-0,SimOpt_int_0,0.9999999999999999
685,C18096-0,SimOpt_int_short_0,1.3164473595083265e-16
686,C18145-0,SimOpt_int_0,1.0
687,C18247-0,SimOpt_int_short_0,1.0
688,C19016-0,SimOpt_multispecies_0,1.0
689,C19023-0,SimOpt_extensive_0,1.0
690,C19076-0,SimOpt_multispecies_0,1.0
691,C19094-0,SimOpt_int_short_0,0.9999999999999999
692,C19101-1,SimOpt_int_short_0,1.0
693,C19211-0,SimOpt_int_0,1.0
694,C19213-0,SimOpt_ccover_0,1.0
695,C20037-0,SimOpt_int_0,1.0
696,C20084-0,SimOpt_int_0,1.0
697,C20161-0,SimOpt_int_0,1.0
698,C20177-0,SimOpt_extensive_0,1.3969085350411482e-16
699,C20177-0,SimOpt_no_management_0,0.9999999999999999
700,C22028-0,SimOpt_ccover_0,1.0
701,C22041-0,SimOpt_ccover_0,1.0
702,C22179-0,SimOpt_int_short_0,0.9999999999999999
703,C22179-0,SimOpt_multispecies_0,1.8668499501642719e-16
704,C22189-0,SimOpt_extensive_10,1.9100855936591652e-16
705,C22189-0,SimOpt_ccover_0,0.9999999999999999
706,C22198-2,SimOpt_int_0,0.9999999999999999
707,C22259-0,SimOpt_ccover_2,1.0
708,C23017-0,SimOpt_extensive_long_0,1.0
709,C23055-0,SimOpt_int_0,0.7956280935970956
710,C23055-0,SimOpt_ccover_0,0.2043719064029043
711,C23135-0,SimOpt_int_short_0,1.0
712,C23158-0,SimOpt_int_0,1.0
713,C23198-0,SimOpt_extensive_long_0,1.0
714,C23208-0,SimOpt_int_0,1.0000000000000002
715,C23243-0,SimOpt_int_4,0.8254517208053286
716,C23243-0,SimOpt_int_short_8,0.17454827919467145
717,C23253-1,SimOpt_extensive_0,1.0
718,C25052-1,SimOpt_extensive_long_0,1.0
719,C25154-0,SimOpt_ccover_0,1.0
720,C25158-0,SimOpt_multispecies_0,1.0
721,C26038-0,SimOpt_int_0,1.0000000000000002
722,C26084-0,SimOpt_extensive_long_0,1.0
723,C26117-0,SimOpt_multispecies_16,1.0
724,C26131-0,SimOpt_extensive_long_0,1.0
725,C27095-0,SimOpt_extensive_long_0,1.0
726,C27144-1,SimOpt_int_0,1.0
727,C30121-0,SimOpt_no_management_0,1.0
728,C31124-0,SimOpt_extensive_long_18,1.0
729,C31142-0,SimOpt_extensive_0,1.0
730,C34101-1,SimOpt_int_short_0,1.0
731,C34158-0,SimOpt_extensive_long_18,1.0
732,C34203-0,SimOpt_extensive_17,1.0
733,C35026-0,SimOpt_extensive_1,1.0
734,C35028-0,SimOpt_int_2,1.0
735,C35174-0,SimOpt_extensive_long_17,1.0
736,C35211-2,SimOpt_extensive_2,1.0
737,C35239-0,SimOpt_int_short_0,1.0
738,C36069-2,SimOpt_extensive_1,1.0
739,C38077-0,SimOpt_extensive_13,1.0
740,C38113-0,SimOpt_int_0,1.0
741,C38169-0,SimOpt_no_management_0,1.0
742,C38175-1,SimOpt_extensive_long_16,1.0
743,C38214-0,SimOpt_extensive_0,1.0
744,C38225-1,SimOpt_int_short_0,1.0
745,C38245-0,SimOpt_no_management_0,1.0
746,C39041-0,SimOpt_extensive_18,1.0
747,C39093-0,SimOpt_extensive_16,1.0
748,C39233-0,SimOpt_multispecies_18,1.0000000000000002
749,C41196-0,SimOpt_extensive_6,0.5170396955428136
750,C41196-0,SimOpt_extensive_8,0.48296030445718635
751,C41259-0,SimOpt_extensive_2,0.28888040683459837
752,C41259-0,SimOpt_int_1,0.7111195931654015
753,C42038-0,SimOpt_extensive_0,1.0
754,C42046-0,SimOpt_ccover_0,1.0
755,C42049-0,SimOpt_extensive_long_17,0.42965492133805083
756,C42049-0,SimOpt_no_management_0,0.5703450786619493
757,C42068-0,SimOpt_extensive_1,0.9374551900437551
758,C42068-0,SimOpt_extensive_6,0.06254480995624484
759,C42073-1,SimOpt_extensive_1,1.0
760,C42085-0,SimOpt_no_management_0,1.0
761,C42089-0,SimOpt_no_management_0,1.0
762,C42172-0,SimOpt_int_short_0,1.0
763,C42224-0,SimOpt_int_5,1.0
764,C42241-1,SimOpt_ccover_0,1.0
765,C43031-0,SimOpt_ccover_0,1.0
766,C43138-0,SimOpt_int_short_0,0.3286170393746587
767,C43138-0,SimOpt_ccover_2,0.6713829606253413
768,C43157-0,SimOpt_no_management_0,1.0
769,C43172-0,SimOpt_no_management_0,1.0
770,C43234-0,SimOpt_multispecies_0,1.0
771,C43235-0,SimOpt_int_short_0,1.0
772,C44111-1,SimOpt_multispecies_0,1.0
773,C46013-0,SimOpt_extensive_0,1.0
774,C46062-1,SimOpt_int_short_0,1.0
775,C46113-0,SimOpt_extensive_long_0,1.0
776,C46239-0,SimOpt_multispecies_0,0.44971175645853106
777,C46239-0,SimOpt_ccover_0,0.5502882435414689
778,C47018-0,SimOpt_no_management_0,1.0
779,C47042-0,SimOpt_no_management_0,1.0
780,C47171-0,SimOpt_no_management_0,1.0
781,C47217-1,SimOpt_multispecies_16,1.0
782,C48227-0,SimOpt_extensive_long_0,1.0
783,C50012-0,SimOpt_extensive_long_16,1.0
784,C50034-0,SimOpt_extensive_long_18,1.0
785,C50037-1,SimOpt_no_management_0,1.0
786,C50147-1,SimOpt_no_management_0,1.0
787,C50229-0,SimOpt_extensive_0,1.0
788,C51153-1,SimOpt_int_short_0,1.0
789,C51184-0,SimOpt_extensive_0,1.0
790,C51239-0,SimOpt_no_management_0,0.9999999999999999
791,C51239-0,SimOpt_multispecies_0,1.752909997876356e-16
792,C51243-0,SimOpt_extensive_8,1.0
793,C51249-1,SimOpt_no_management_0,1.0
794,C52063-2,SimOpt_extensive_0,1.0
795,C54156-0,SimOpt_extensive_long_17,1.0000000000000002
796,C55051-0,SimOpt_extensive_11,1.0
797,C55062-0,SimOpt_no_management_0,0.9535205240780332
798,C55062-0,SimOpt_ccover_0,0.046479475921966655
799,C55072-0,SimOpt_no_management_0,1.0
800,C55095-1,SimOpt_extensive_long_18,1.0
801,C55146-0,SimOpt_extensive_long_18,1.0
802,C55156-0,SimOpt_no_management_0,1.0
803,C55254-0,SimOpt_no_management_0,1.0
804,C56028-0,SimOpt_ccover_0,1.0
805,C59052-0,SimOpt_ccover_0,1.0
806,C59057-1,SimOpt_no_management_0,1.0
807,C59093-0,SimOpt_int_0,1.0
808,C59096-0,SimOpt_multispecies_18,1.0
809,C59106-0,SimOpt_multispecies_17,1.0
810,C60019-1,SimOpt_no_management_0,1.0
811,C60116-0,SimOpt_ccover_0,1.0
812,C60125-0,SimOpt_multispecies_16,1.0
813,D01191-2,SimOpt_extensive_long_0,1.0
814,D01207-0,SimOpt_int_0,0.11905647143676648
815,D01207-0,SimOpt_int_short_0,0.8809435285632335
816,D01249-0,SimOpt_int_0,1.0
817,D05235-0,SimOpt_int_0,1.0
818,D05243-0,SimOpt_extensive_long_0,1.0
819,D05249-0,SimOpt_int_0,1.0000000000000002
820,D05256-0,SimOpt_int_0,1.0
821,D06018-0,SimOpt_ccover_2,1.0
822,D06163-0,SimOpt_extensive_0,1.0
823,D06171-0,SimOpt_extensive_0,1.0
824,D06218-1,SimOpt_int_short_0,1.0
825,D09102-0,SimOpt_int_2,1.0
826,D09104-1,SimOpt_extensive_long_0,1.0
827,D13036-0,SimOpt_extensive_long_0,1.0
828,D13103-0,SimOpt_extensive_6,1.0
829,D13153-0,SimOpt_int_0,1.0
830,D14063-0,SimOpt_int_0,1.0
831,D14182-0,SimOpt_extensive_18,1.0
832,D18016-0,SimOpt_ccover_0,1.0
833,D21044-0,SimOpt_extensive_1,1.0
834,D41191-0,SimOpt_int_0,1.0
835,D43157-0,SimOpt_int_short_0,1.0
836,D43187-0,SimOpt_no_management_0,1.0
837,D43232-0,SimOpt_ccover_0,1.0
838,D45099-0,SimOpt_no_management_0,1.0
839,D45109-0,SimOpt_int_0,1.0
840,D45151-1,SimOpt_extensive_long_17,1.0
841,D46046-0,SimOpt_no_management_0,1.0
842,D46062-0,SimOpt_extensive_long_0,1.0
843,D46064-0,SimOpt_extensive_0,1.0
844,D46111-1,SimOpt_extensive_long_0,1.0
845,D46219-1,SimOpt_extensive_long_10,1.0
846,D47108-0,SimOpt_extensive_17,1.0
847,D50062-0,SimOpt_int_short_0,1.0
848,D50146-0,SimOpt_no_management_0,1.0
849,D50223-0,SimOpt_no_management_0,1.0
850,D50225-0,SimOpt_extensive_0,1.0
851,D51014-0,SimOpt_ccover_0,1.0
852,D51167-1,SimOpt_extensive_long_0,1.0
853,D51219-1,SimOpt_no_management_0,1.0
854,D54039-0,SimOpt_no_management_0,1.0
855,D54086-0,SimOpt_extensive_long_16,1.0
856,D55019-0,SimOpt_multispecies_0,2.057391860082055e-16
857,D55019-0,SimOpt_ccover_0,0.9999999999999999
858,D55169-0,SimOpt_int_0,0.05349339773202988
859,D55169-0,SimOpt_int_short_0,0.94650660226797
860,D55187-0,SimOpt_extensive_long_17,1.0
861,D55205-0,SimOpt_extensive_long_0,1.0
862,D58195-0,SimOpt_extensive_16,1.0
863,D58203-0,SimOpt_int_short_0,1.0
864,D58239-0,SimOpt_extensive_long_0,0.9999999999999999
865,D58239-0,SimOpt_no_management_0,1.4221928884635741e-16
866,D59021-0,SimOpt_extensive_0,1.0
867,D59058-0,SimOpt_no_management_0,1.0
868,D59061-0,SimOpt_extensive_16,1.0
869,D59063-0,SimOpt_extensive_2,0.23201037527899346
870,D59063-0,SimOpt_int_3,0.7679896247210065
871,D59092-0,SimOpt_int_short_18,1.0
872,D59112-0,SimOpt_no_management_0,1.0
873,D59118-0,SimOpt_extensive_long_17,1.0
874,D59162-0,SimOpt_no_management_0,1.0
875,D60014-1,SimOpt_extensive_16,1.0
876,D60122-0,SimOpt_extensive_0,0.12135490887262464
877,D60122-0,SimOpt_extensive_long_5,0.8786450911273754
878,D62089-0,SimOpt_extensive_16,1.0
879,D62098-0,SimOpt_int_short_0,1.0
880,D62113-0,SimOpt_extensive_long_0,1.0
881,D63075-0,SimOpt_ccover_0,1.0
882,D63097-0,SimOpt_extensive_long_0,1.0000000000000002
883,D63147-1,SimOpt_int_short_0,1.0
884,D63187-0,SimOpt_int_0,1.0
885,D67055-0,SimOpt_extensive_0,1.0
886,D67223-0,SimOpt_extensive_0,0.586466439355379
887,D67223-0,SimOpt_int_short_0,0.41353356064462093
888,D67238-0,SimOpt_extensive_long_0,1.6725708402540368e-16
889,D67238-0,SimOpt_no_management_0,0.9999999999999999
890,D68018-0,SimOpt_extensive_long_0,1.0
891,D68141-0,SimOpt_extensive_0,1.1960807765262946e-16
892,D68141-0,SimOpt_extensive_long_0,0.9999999999999999
893,D71074-0,SimOpt_extensive_18,1.0
894,D71084-0,SimOpt_extensive_long_16,1.0
895,D72211-0,SimOpt_no_management_0,1.0
896,D72224-0,SimOpt_extensive_18,1.0
897,D72236-0,SimOpt_no_management_0,0.9999999999999999
898,D76019-0,SimOpt_no_management_0,1.0000000000000002
899,D76071-0,SimOpt_extensive_long_0,0.9999999999999999
900,D76071-0,SimOpt_no_management_0,1.8068411173002197e-16
901,D76238-1,SimOpt_extensive_17,1.0
902,D83233-0,SimOpt_extensive_long_0,1.0
903,D84247-1,SimOpt_extensive_0,1.325123506365696e-16
904,D84247-1,SimOpt_int_0,0.9999999999999999
905,D88023-0,SimOpt_no_management_0,1.0
906,D88131-0,SimOpt_no_management_0,1.0
907,D92044-0,SimOpt_extensive_long_0,1.0
908,E01175-0,SimOpt_no_management_0,1.0
909,E05186-0,SimOpt_extensive_0,1.0
910,E09082-0,SimOpt_int_short_0,1.0
911,E09086-0,SimOpt_int_0,1.0
912,E09088-0,SimOpt_int_short_0,1.0
913,E09148-0,SimOpt_extensive_18,1.0
914,E09196-0,SimOpt_extensive_17,1.0
915,E10118-0,SimOpt_extensive_16,1.0
916,E13045-1,SimOpt_no_management_0,1.0
917,E13048-0,SimOpt_extensive_16,1.0000000000000002
918,E13203-0,SimOpt_extensive_long_18,1.0
919,E13239-0,SimOpt_extensive_18,1.0
920,E13253-0,SimOpt_extensive_0,1.0
921,E14161-0,SimOpt_extensive_2,1.0000000000000002
922,E17097-0,SimOpt_no_management_0,1.0
923,E17098-0,SimOpt_no_management_0,1.0000000000000002
924,E17181-0,SimOpt_no_management_0,1.0
925,E17258-0,SimOpt_extensive_long_0,1.0
926,E18182-0,SimOpt_int_short_0,1.0
927,E18239-0,SimOpt_extensive_long_16,1.0
928,E22057-0,SimOpt_no_management_0,0.9999999999999999
929,E22098-0,SimOpt_extensive_18,1.0
930,E22133-0,SimOpt_extensive_long_18,1.0
931,E22152-2,SimOpt_no_management_0,1.0
932,E22245-0,SimOpt_extensive_long_16,1.0
933,E22257-0,SimOpt_no_management_0,1.0
934,E23061-0,SimOpt_no_management_0,1.0
935,E23127-0,SimOpt_extensive_long_16,1.0000000000000002
936,E23128-0,SimOpt_int_short_0,1.0
937,E23181-0,SimOpt_extensive_long_16,1.0
938,E23196-0,SimOpt_extensive_long_0,1.0
939,E23216-0,SimOpt_extensive_long_0,1.0
940,E25084-1,SimOpt_extensive_17,1.0
941,E25097-0,SimOpt_extensive_long_0,1.0
942,E25104-0,SimOpt_extensive_long_16,0.9999999999999999
943,E25109-0,SimOpt_extensive_0,1.0
944,E25146-0,SimOpt_extensive_long_0,1.0
945,E25149-0,SimOpt_no_management_0,1.0
946,E25159-0,SimOpt_extensive_17,1.0
947,E25193-0,SimOpt_no_management_0,1.0
948,E25202-1,SimOpt_extensive_16,1.0
949,E25203-0,SimOpt_no_management_0,1.0
950,E25259-0,SimOpt_no_management_0,1.0
951,E26046-0,SimOpt_extensive_0,1.0
952,E26085-1,SimOpt_extensive_long_16,1.0
953,E26135-0,SimOpt_extensive_0,1.0
954,E27025-0,SimOpt_extensive_long_18,1.0
955,E27042-0,SimOpt_extensive_17,1.0
956,E27044-0,SimOpt_extensive_18,1.0
957,E27064-0,SimOpt_extensive_17,1.0
958,E27163-0,SimOpt_extensive_long_10,0.012445434047057608
959,E27163-0,SimOpt_extensive_long_18,0.9875545659529423
960,E27175-0,SimOpt_extensive_long_16,1.0
961,E28119-0,SimOpt_no_management_0,1.0
962,E28164-0,SimOpt_no_management_0,1.0
963,E28211-0,SimOpt_extensive_long_16,1.0
964,E28222-0,SimOpt_no_management_0,1.0
965,E28223-0,SimOpt_multispecies_0,1.0
966,E29051-0,SimOpt_extensive_17,1.0
967,E29101-2,SimOpt_extensive_17,1.0
968,E31038-1,SimOpt_extensive_17,1.0
969,E31044-0,SimOpt_extensive_long_17,1.0
970,E31069-0,SimOpt_extensive_long_18,1.0
971,E31119-0,SimOpt_extensive_long_16,1.0
972,E31128-0,SimOpt_no_management_0,1.0
973,E31183-0,SimOpt_no_management_0,1.0
974,E31193-0,SimOpt_extensive_15,1.0
975,E31194-1,SimOpt_extensive_long_0,1.0
976,E31196-0,SimOpt_extensive_18,1.0
977,E31197-0,SimOpt_extensive_long_18,1.0
978,E32026-0,SimOpt_extensive_long_0,1.0
979,E32066-0,SimOpt_no_management_0,1.0
980,E32069-0,SimOpt_extensive_long_16,1.0
981,E32078-1,SimOpt_int_0,1.0
982,E32081-2,SimOpt_extensive_long_0,1.0
983,E32086-0,SimOpt_no_management_0,1.0
984,E32136-0,SimOpt_extensive_long_18,1.0
985,E32143-0,SimOpt_extensive_0,1.0
986,E32166-0,SimOpt_extensive_0,1.0
987,E35073-0,SimOpt_extensive_long_0,1.0
988,E35092-0,SimOpt_no_management_0,1.0
989,E36012-0,SimOpt_no_management_0,1.0
990,E36168-1,SimOpt_extensive_17,1.0
991,F01208-0,SimOpt_no_management_0,1.0
992,F05058-0,SimOpt_extensive_16,1.0
993,F05138-0,SimOpt_extensive_long_17,1.0
994,F05172-0,SimOpt_int_short_0,1.0
995,F05189-0,SimOpt_extensive_16,1.0
996,F05238-0,SimOpt_extensive_long_18,1.0
997,F06114-0,SimOpt_extensive_17,1.0
998,F09026-0,SimOpt_int_0,1.0
999,F09031-0,SimOpt_extensive_long_0,1.0
1000,F09073-0,SimOpt_extensive_17,1.0
1001,F09186-1,SimOpt_extensive_long_0,1.0
1002,F10092-1,SimOpt_extensive_long_16,1.0
1003,F10233-0,SimOpt_no_management_0,1.0
1004,F10253-2,SimOpt_extensive_long_0,1.0
1005,F11164-1,SimOpt_extensive_16,1.0
1006,F11226-0,SimOpt_extensive_long_16,1.0
1007,F11234-0,SimOpt_extensive_long_18,1.0
1008,F13145-0,SimOpt_extensive_16,1.0
1009,F13246-0,SimOpt_extensive_16,1.0
1010,F14113-0,SimOpt_extensive_16,1.0
1011,F14116-0,SimOpt_extensive_0,1.0
1012,F14204-0,SimOpt_extensive_long_16,0.9999999999999998
1013,F15023-0,SimOpt_int_short_0,1.0
1014,F15071-0,SimOpt_extensive_0,1.0
1015,F15072-0,SimOpt_extensive_long_0,1.0
1016,F15155-0,SimOpt_extensive_16,1.0
1017,F15182-0,SimOpt_no_management_0,1.0
1018,F18016-0,SimOpt_no_management_0,1.0
1019,F19032-0,SimOpt_no_management_0,1.0
1020,F19045-0,SimOpt_extensive_17,1.0
1021,G07132-0,SimOpt_no_management_0,1.0
1022,G11028-0,SimOpt_no_management_0,1.0
1023,G11092-0,SimOpt_extensive_long_0,1.0
1024,G11154-0,SimOpt_extensive_long_0,1.0
1025,G11181-0,SimOpt_extensive_0,0.9367368120060401
1026,G11181-0,SimOpt_extensive_1,0.037129356438737916
1027,G11181-0,SimOpt_extensive_15,0.023371592483272256
1028,G11181-0,SimOpt_no_management_0,0.00276223907194979
1029,G11251-0,SimOpt_extensive_0,0.1446102994196258
1030,G11251-0,SimOpt_extensive_long_18,0.8553897005803742
1031,G13092-0,SimOpt_no_management_0,1.0
1032,G13151-0,SimOpt_no_management_0,1.0
1033,G15021-1,SimOpt_no_management_0,1.0
1034,G20131-0,SimOpt_extensive_0,0.1955636575559066
1035,G20131-0,SimOpt_no_management_0,0.8044363424440933
1036,H02109-0,SimOpt_no_management_0,1.0
1037,H02157-0,SimOpt_no_management_0,1.0
1038,H03114-0,SimOpt_extensive_long_0,1.0
1039,H03115-0,SimOpt_no_management_0,1.0
1040,H03169-0,SimOpt_no_management_0,1.0
1041,H07022-0,SimOpt_extensive_long_0,1.0
1042,H07023-0,SimOpt_extensive_0,1.0
1043,H07081-1,SimOpt_no_management_0,1.0
1044,H07083-1,SimOpt_extensive_0,1.0
1045,H07093-1,SimOpt_int_0,1.1574738583200998e-16
1046,H07093-1,SimOpt_int_short_0,0.9999999999999999
1047,H07096-0,SimOpt_extensive_long_0,1.0
1048,H07105-0,SimOpt_extensive_0,1.0
1049,H14041-0,SimOpt_no_management_0,1.0
1050,H14071-0,SimOpt_extensive_0,0.5011695488379277
1051,H14071-0,SimOpt_extensive_15,0.4988304511620722
